case_id,stage,event_time
SYN-01516,제출,2025-09-15
SYN-01516,종결,2026-02-14
SYN-01516,결과_성공,2026-02-14
SYN-01517,제출,2026-04-21
SYN-01517,종결,2026-11-03
SYN-01517,결과_성공,2026-11-03
SYN-01518,제출,2025-10-05
SYN-01518,종결,2026-02-12
SYN-01518,결과_성공,2026-02-12
SYN-01519,제출,2026-05-15
SYN-01519,종결,2026-07-25
SYN-01519,결과_성공,2026-07-25
SYN-01520,제출,2025-10-22
SYN-01520,종결,2026-01-18
SYN-01520,결과_실패,2026-01-18
SYN-01521,제출,2025-11-17
SYN-01521,종결,2026-04-03
SYN-01521,결과_성공,2026-04-03
SYN-01522,제출,2025-09-17
SYN-01522,종결,2026-03-06
SYN-01522,결과_성공,2026-03-06
SYN-01523,제출,2026-02-13
SYN-01523,종결,2026-07-14
SYN-01523,결과_실패,2026-07-14
SYN-01524,제출,2026-06-23
SYN-01524,종결,2026-12-20
SYN-01524,결과_성공,2026-12-20
SYN-01525,제출,2026-06-13
SYN-01525,종결,2026-09-22
SYN-01525,결과_성공,2026-09-22
SYN-01526,제출,2026-02-24
SYN-01526,종결,2026-07-20
SYN-01526,결과_성공,2026-07-20
SYN-01527,제출,2025-09-18
SYN-01527,종결,2025-11-18
SYN-01527,결과_성공,2025-11-18
SYN-01528,제출,2025-09-24
SYN-01528,종결,2025-11-01
SYN-01528,결과_성공,2025-11-01
SYN-01529,제출,2026-07-02
SYN-01529,종결,2026-10-10
SYN-01529,결과_성공,2026-10-10
SYN-01530,제출,2026-01-04
SYN-01530,종결,2026-02-27
SYN-01530,결과_성공,2026-02-27
SYN-01531,제출,2026-08-20
SYN-01531,종결,2026-10-08
SYN-01531,결과_성공,2026-10-08
SYN-01532,제출,2025-09-26
SYN-01532,종결,2026-01-12
SYN-01532,결과_성공,2026-01-12
SYN-01533,제출,2025-09-27
SYN-01533,종결,2025-12-31
SYN-01533,결과_성공,2025-12-31
SYN-01534,제출,2026-06-12
SYN-01534,종결,2026-09-10
SYN-01534,결과_실패,2026-09-10
SYN-01535,제출,2026-01-13
SYN-01535,종결,2026-06-29
SYN-01535,결과_실패,2026-06-29
SYN-01536,제출,2026-08-03
SYN-01536,종결,2027-01-03
SYN-01536,결과_성공,2027-01-03
SYN-01537,제출,2025-11-29
SYN-01537,종결,2026-04-07
SYN-01537,결과_성공,2026-04-07
SYN-01538,제출,2025-09-01
SYN-01538,종결,2025-11-24
SYN-01538,결과_성공,2025-11-24
SYN-01539,제출,2026-05-08
SYN-01539,제출,2026-05-08
SYN-01539,종결,2026-10-03
SYN-01539,결과_성공,2026-10-03
SYN-01540,제출,2026-07-14
SYN-01540,종결,2026-12-28
SYN-01540,결과_성공,2026-12-28
SYN-01541,제출,2025-09-01
SYN-01541,종결,2025-11-28
SYN-01541,결과_성공,2025-11-28
SYN-01542,제출,2025-10-18
SYN-01542,종결,2025-11-30
SYN-01542,결과_실패,2025-11-30
SYN-01542,종결,2025-11-30
SYN-01543,제출,2026-05-29
SYN-01543,종결,2026-11-07
SYN-01543,결과_성공,2026-11-07
SYN-01544,제출,2026-08-24
SYN-01544,종결,2026-10-09
SYN-01544,결과_성공,2026-10-09
SYN-01545,제출,2026-08-26
SYN-01545,제출,2026-08-26
SYN-01545,종결,2026-12-27
SYN-01545,결과_성공,2026-12-27
SYN-01546,제출,2026-06-02
SYN-01546,종결,2026-12-09
SYN-01546,결과_성공,2026-12-09
SYN-01547,제출,2025-11-22
SYN-01547,제출,2025-11-22
SYN-01547,종결,2026-01-24
SYN-01547,결과_성공,2026-01-24
SYN-01548,제출,2025-11-02
SYN-01548,종결,2026-03-19
SYN-01548,결과_성공,2026-03-19
SYN-01549,제출,2026-07-08
SYN-01550,제출,2026-08-24
SYN-01550,종결,2027-01-14
SYN-01550,결과_성공,2027-01-14
SYN-01551,제출,2026-04-03
SYN-01551,종결,2026-10-08
SYN-01551,결과_성공,2026-10-08
SYN-01552,제출,2026-01-27
SYN-01552,종결,2026-06-19
SYN-01552,결과_성공,2026-06-19
SYN-01553,제출,2026-08-22
SYN-01554,제출,2026-05-12
SYN-01554,종결,2026-07-21
SYN-01554,결과_성공,2026-07-21
SYN-01555,제출,2026-06-17
SYN-01555,종결,2026-12-26
SYN-01555,결과_성공,2026-12-26
SYN-01556,제출,2026-07-31
SYN-01556,종결,2026-11-02
SYN-01556,결과_성공,2026-11-02
SYN-01557,제출,2026-05-16
SYN-01557,제출,2026-05-16
SYN-01557,종결,2026-06-27
SYN-01557,결과_성공,2026-06-27
SYN-01558,제출,2026-06-03
SYN-01558,종결,2026-10-15
SYN-01558,결과_성공,2026-10-15
SYN-01559,제출,2026-04-29
SYN-01559,종결,2026-09-09
SYN-01559,결과_성공,2026-09-09
SYN-01560,제출,2026-06-02
SYN-01560,종결,2026-10-03
SYN-01560,결과_성공,2026-10-03
SYN-01561,제출,2025-10-07
SYN-01561,종결,2026-03-13
SYN-01561,결과_성공,2026-03-13
SYN-01562,제출,2025-12-23
SYN-01562,종결,2026-02-14
SYN-01562,결과_성공,2026-02-14
SYN-01563,제출,2025-09-07
SYN-01563,종결,2026-01-04
SYN-01563,결과_성공,2026-01-04
SYN-01564,제출,2026-05-09
SYN-01564,종결,2026-10-02
SYN-01564,결과_실패,2026-10-02
SYN-01565,제출,2025-09-27
SYN-01565,종결,2026-03-18
SYN-01565,결과_성공,2026-03-18
SYN-01566,제출,2026-03-24
SYN-01566,종결,2026-05-13
SYN-01566,결과_성공,2026-05-13
SYN-01567,제출,2026-03-31
SYN-01567,종결,2026-10-12
SYN-01567,결과_성공,2026-10-12
SYN-01568,제출,2026-02-28
SYN-01568,종결,2026-04-11
SYN-01568,결과_성공,2026-04-11
SYN-01569,제출,2026-04-20
SYN-01569,종결,2026-10-02
SYN-01569,결과_성공,2026-10-02
SYN-01570,제출,2026-07-08
SYN-01570,종결,2026-08-15
SYN-01570,결과_성공,2026-08-15
SYN-01571,제출,2026-03-23
SYN-01571,종결,2026-06-04
SYN-01571,결과_성공,2026-06-04
SYN-01572,제출,2026-05-29
SYN-01572,종결,2026-09-27
SYN-01572,결과_성공,2026-09-27
SYN-01573,제출,2026-02-25
SYN-01573,제출,2026-02-25
SYN-01573,종결,2026-09-11
SYN-01573,결과_실패,2026-09-11
SYN-01574,제출,2026-05-24
SYN-01574,종결,2026-08-26
SYN-01574,결과_실패,2026-08-26
SYN-01575,제출,2026-02-05
SYN-01575,종결,2026-03-11
SYN-01575,결과_성공,2026-03-11
SYN-01576,제출,2026-05-13
SYN-01576,종결,2026-10-16
SYN-01576,결과_성공,2026-10-16
SYN-01577,제출,2025-10-07
SYN-01577,종결,2026-04-11
SYN-01577,결과_실패,2026-04-11
SYN-01578,제출,2026-01-12
SYN-01578,종결,2026-04-15
SYN-01578,결과_성공,2026-04-15
SYN-01579,제출,2026-01-07
SYN-01579,종결,2026-05-20
SYN-01579,결과_성공,2026-05-20
SYN-01580,제출,2026-07-19
SYN-01580,제출,2026-07-19
SYN-01580,종결,2026-09-08
SYN-01580,결과_성공,2026-09-08
SYN-01581,제출,2025-09-29
SYN-01581,종결,2025-11-28
SYN-01581,결과_성공,2025-11-28
SYN-01581,결과_성공,2025-11-28
SYN-01582,제출,2026-08-19
SYN-01582,종결,2027-01-08
SYN-01582,결과_성공,2027-01-08
SYN-01583,제출,2026-06-25
SYN-01583,종결,2026-08-26
SYN-01583,결과_성공,2026-08-26
SYN-01584,제출,2026-04-13
SYN-01584,종결,2026-07-25
SYN-01584,결과_성공,2026-07-25
SYN-01585,제출,2026-08-03
SYN-01585,종결,2026-10-11
SYN-01585,결과_성공,2026-10-11
SYN-01586,제출,2025-09-03
SYN-01586,종결,2026-03-11
SYN-01586,결과_성공,2026-03-11
SYN-01586,결과_성공,2026-03-11
SYN-01587,제출,2026-06-11
SYN-01587,종결,2026-12-02
SYN-01587,결과_성공,2026-12-02
SYN-01588,제출,2026-08-06
SYN-01589,제출,2026-02-21
SYN-01589,종결,2026-09-07
SYN-01589,결과_성공,2026-09-07
SYN-01590,제출,2025-10-26
SYN-01590,종결,2025-12-13
SYN-01590,결과_성공,2025-12-13
SYN-01591,제출,2026-04-25
SYN-01591,제출,2026-04-25
SYN-01591,종결,2026-10-22
SYN-01591,결과_성공,2026-10-22
SYN-01592,제출,2026-06-23
SYN-01592,종결,2026-09-30
SYN-01592,결과_실패,2026-09-30
SYN-01593,제출,2026-06-17
SYN-01593,종결,2026-08-03
SYN-01593,결과_성공,2026-08-03
SYN-01594,제출,2026-03-18
SYN-01594,종결,2026-09-05
SYN-01594,결과_성공,2026-09-05
SYN-01595,제출,2026-01-26
SYN-01595,종결,2026-08-03
SYN-01595,결과_성공,2026-08-03
SYN-01596,제출,2026-06-06
SYN-01596,종결,2026-07-06
SYN-01596,결과_실패,2026-07-06
SYN-01597,제출,2026-03-19
SYN-01597,종결,2026-08-17
SYN-01597,결과_성공,2026-08-17
SYN-01598,제출,2026-06-20
SYN-01598,종결,2026-08-15
SYN-01598,결과_성공,2026-08-15
SYN-01599,제출,2026-01-24
SYN-01599,종결,2026-04-25
SYN-01599,결과_실패,2026-04-25
SYN-01600,제출,2025-11-22
SYN-01600,종결,2026-02-01
SYN-01600,결과_성공,2026-02-01
SYN-01601,제출,2025-11-08
SYN-01601,종결,2026-05-06
SYN-01601,결과_성공,2026-05-06
SYN-01602,제출,2026-07-05
SYN-01602,종결,2026-08-06
SYN-01602,결과_성공,2026-08-06
SYN-01602,종결,2026-08-06
SYN-01603,제출,2025-09-13
SYN-01603,종결,2026-02-24
SYN-01603,결과_성공,2026-02-24
SYN-01604,제출,2025-11-10
SYN-01604,종결,2026-05-21
SYN-01604,결과_성공,2026-05-21
SYN-01605,제출,2026-01-31
SYN-01605,종결,2026-03-10
SYN-01605,결과_실패,2026-03-10
SYN-01606,제출,2026-08-10
SYN-01606,종결,2026-10-19
SYN-01606,결과_성공,2026-10-19
SYN-01607,제출,2025-10-04
SYN-01607,종결,2026-01-02
SYN-01607,결과_성공,2026-01-02
SYN-01608,제출,2026-01-29
SYN-01608,종결,2026-04-23
SYN-01608,결과_성공,2026-04-23
SYN-01609,제출,2026-04-22
SYN-01609,종결,2026-08-14
SYN-01609,결과_성공,2026-08-14
SYN-01610,제출,2026-06-22
SYN-01610,종결,2026-10-22
SYN-01610,결과_성공,2026-10-22
SYN-01611,제출,2025-12-10
SYN-01611,종결,2026-03-19
SYN-01611,결과_성공,2026-03-19
SYN-01612,제출,2026-07-18
SYN-01612,종결,2027-01-06
SYN-01612,결과_실패,2027-01-06
SYN-01613,제출,2026-01-05
SYN-01613,종결,2026-03-21
SYN-01613,결과_성공,2026-03-21
SYN-01613,결과_성공,2026-03-21
SYN-01614,제출,2026-02-28
SYN-01614,종결,2026-05-10
SYN-01614,결과_성공,2026-05-10
SYN-01615,제출,2026-03-22
SYN-01615,종결,2026-09-23
SYN-01615,결과_성공,2026-09-23
SYN-01616,제출,2026-04-06
SYN-01616,종결,2026-07-07
SYN-01616,결과_성공,2026-07-07
SYN-01617,제출,2026-04-28
SYN-01617,종결,2026-06-02
SYN-01617,결과_성공,2026-06-02
SYN-01618,제출,2025-12-13
SYN-01618,종결,2026-06-24
SYN-01618,결과_성공,2026-06-24
SYN-01619,제출,2026-05-18
SYN-01619,종결,2026-09-13
SYN-01619,결과_성공,2026-09-13
SYN-01620,제출,2026-08-17
SYN-01620,종결,2026-12-31
SYN-01620,결과_실패,2026-12-31
SYN-01621,제출,2025-10-24
SYN-01621,종결,2025-11-29
SYN-01621,결과_성공,2025-11-29
SYN-01622,제출,2025-12-26
SYN-01622,종결,2026-05-01
SYN-01622,결과_성공,2026-05-01
SYN-01623,제출,2025-10-10
SYN-01623,종결,2025-11-15
SYN-01623,결과_성공,2025-11-15
SYN-01624,제출,2026-06-20
SYN-01624,종결,2026-10-25
SYN-01624,결과_실패,2026-10-25
SYN-01625,제출,2026-07-20
SYN-01625,종결,2026-11-01
SYN-01625,결과_성공,2026-11-01
SYN-01626,제출,2026-07-11
SYN-01626,종결,2026-10-10
SYN-01626,결과_실패,2026-10-10
SYN-01627,제출,2025-11-13
SYN-01627,종결,2026-03-19
SYN-01627,결과_성공,2026-03-19
SYN-01628,제출,2025-11-18
SYN-01628,종결,2026-03-20
SYN-01628,결과_성공,2026-03-20
SYN-01628,종결,2026-03-20
SYN-01629,제출,2026-02-10
SYN-01629,종결,2026-06-27
SYN-01629,결과_성공,2026-06-27
SYN-01630,제출,2026-01-21
SYN-01630,종결,2026-07-18
SYN-01630,결과_성공,2026-07-18
SYN-01631,제출,2026-04-11
SYN-01631,종결,2026-07-23
SYN-01631,결과_성공,2026-07-23
SYN-01632,제출,2025-12-19
SYN-01632,종결,2026-01-19
SYN-01632,결과_성공,2026-01-19
SYN-01633,제출,2025-12-05
SYN-01633,종결,2026-05-25
SYN-01633,결과_성공,2026-05-25
SYN-01634,제출,2025-12-29
SYN-01634,종결,2026-02-13
SYN-01634,결과_실패,2026-02-13
SYN-01635,제출,2026-04-14
SYN-01635,종결,2026-06-13
SYN-01635,결과_성공,2026-06-13
SYN-01636,제출,2026-08-05
SYN-01636,종결,2026-09-22
SYN-01636,결과_성공,2026-09-22
SYN-01637,제출,2026-05-14
SYN-01637,종결,2026-08-23
SYN-01637,결과_성공,2026-08-23
SYN-01638,제출,2026-07-27
SYN-01638,종결,2026-10-14
SYN-01638,결과_성공,2026-10-14
SYN-01639,제출,2025-09-11
SYN-01639,종결,2026-03-19
SYN-01639,결과_성공,2026-03-19
SYN-01640,제출,2025-10-09
SYN-01640,종결,2026-01-03
SYN-01640,결과_성공,2026-01-03
SYN-01641,제출,2025-09-09
SYN-01641,종결,2026-03-27
SYN-01641,결과_성공,2026-03-27
SYN-01642,제출,2025-12-02
SYN-01642,종결,2026-05-03
SYN-01642,결과_성공,2026-05-03
SYN-01643,제출,2026-06-14
SYN-01643,종결,2026-12-20
SYN-01643,결과_성공,2026-12-20
SYN-01644,제출,2026-02-18
SYN-01644,종결,2026-07-15
SYN-01644,결과_실패,2026-07-15
SYN-01645,제출,2025-11-19
SYN-01645,종결,2026-04-19
SYN-01645,결과_성공,2026-04-19
SYN-01646,제출,2026-03-10
SYN-01646,종결,2026-09-04
SYN-01646,결과_실패,2026-09-04
SYN-01647,제출,2026-07-16
SYN-01647,종결,2027-01-05
SYN-01647,결과_성공,2027-01-05
SYN-01648,제출,2026-04-29
SYN-01648,종결,2026-07-07
SYN-01648,결과_성공,2026-07-07
SYN-01649,제출,2025-10-29
SYN-01649,종결,2026-04-30
SYN-01649,결과_성공,2026-04-30
SYN-01650,제출,2026-04-04
SYN-01650,종결,2026-06-09
SYN-01650,결과_성공,2026-06-09
SYN-01651,제출,2025-09-12
SYN-01651,종결,2025-11-05
SYN-01651,결과_성공,2025-11-05
SYN-01652,제출,2026-04-08
SYN-01652,종결,2026-09-07
SYN-01652,결과_성공,2026-09-07
SYN-01652,종결,2026-09-07
SYN-01653,제출,2026-05-08
SYN-01653,종결,2026-10-10
SYN-01653,결과_성공,2026-10-10
SYN-01654,제출,2026-06-12
SYN-01654,종결,2026-08-20
SYN-01654,결과_실패,2026-08-20
SYN-01655,제출,2026-05-31
SYN-01655,종결,2026-08-07
SYN-01655,결과_성공,2026-08-07
SYN-01656,제출,2025-10-11
SYN-01656,종결,2026-01-24
SYN-01656,결과_성공,2026-01-24
SYN-01657,제출,2026-08-21
SYN-01657,종결,2027-01-03
SYN-01657,결과_실패,2027-01-03
SYN-01658,제출,2026-04-05
SYN-01658,종결,2026-06-23
SYN-01658,결과_성공,2026-06-23
SYN-01659,제출,2025-10-10
SYN-01659,종결,2025-11-21
SYN-01659,결과_성공,2025-11-21
SYN-01660,제출,2026-04-02
SYN-01660,종결,2026-09-02
SYN-01660,결과_성공,2026-09-02
SYN-01661,제출,2026-04-26
SYN-01661,종결,2026-10-31
SYN-01661,결과_성공,2026-10-31
SYN-01662,제출,2026-01-31
SYN-01662,종결,2026-03-18
SYN-01662,결과_성공,2026-03-18
SYN-01663,제출,2026-02-24
SYN-01663,종결,2026-08-25
SYN-01663,결과_성공,2026-08-25
SYN-01664,제출,2025-10-17
SYN-01664,종결,2026-04-24
SYN-01664,결과_성공,2026-04-24
SYN-01665,제출,2025-11-14
SYN-01665,종결,2026-05-26
SYN-01665,결과_성공,2026-05-26
SYN-01666,제출,2026-04-18
SYN-01666,종결,2026-06-23
SYN-01666,결과_성공,2026-06-23
SYN-01667,제출,2026-03-25
SYN-01667,종결,2026-05-27
SYN-01667,결과_성공,2026-05-27
SYN-01667,결과_성공,2026-05-27
SYN-01668,제출,2025-10-31
SYN-01668,종결,2026-02-25
SYN-01668,결과_실패,2026-02-25
SYN-01669,제출,2026-04-30
SYN-01669,종결,2026-07-08
SYN-01669,결과_실패,2026-07-08
SYN-01670,제출,2026-06-08
SYN-01670,종결,2026-10-12
SYN-01670,결과_성공,2026-10-12
SYN-01671,제출,2026-01-08
SYN-01671,종결,2026-02-12
SYN-01671,결과_성공,2026-02-12
SYN-01672,제출,2026-03-09
SYN-01672,종결,2026-06-04
SYN-01672,결과_실패,2026-06-04
SYN-01673,제출,2026-04-13
SYN-01673,종결,2026-06-08
SYN-01673,결과_성공,2026-06-08
SYN-01674,제출,2025-12-11
SYN-01674,종결,2026-01-22
SYN-01674,결과_성공,2026-01-22
SYN-01675,제출,2025-09-11
SYN-01675,종결,2026-03-14
SYN-01675,결과_실패,2026-03-14
SYN-01676,제출,2025-09-24
SYN-01676,종결,2026-03-14
SYN-01676,결과_성공,2026-03-14
SYN-01677,제출,2025-10-02
SYN-01677,종결,2026-04-03
SYN-01677,결과_성공,2026-04-03
SYN-01678,제출,2026-02-24
SYN-01678,종결,2026-06-04
SYN-01678,결과_성공,2026-06-04
SYN-01678,결과_성공,2026-06-04
SYN-01679,제출,2025-10-09
SYN-01679,종결,2026-03-02
SYN-01679,결과_성공,2026-03-02
SYN-01680,제출,2026-08-14
SYN-01680,제출,2026-08-14
SYN-01680,종결,2026-12-07
SYN-01680,결과_성공,2026-12-07
SYN-01681,제출,2026-06-11
SYN-01681,종결,2026-08-23
SYN-01681,결과_성공,2026-08-23
SYN-01682,제출,2025-09-24
SYN-01682,종결,2026-02-28
SYN-01682,결과_성공,2026-02-28
SYN-01683,제출,2026-04-29
SYN-01683,종결,2026-10-19
SYN-01683,결과_성공,2026-10-19
SYN-01684,제출,2025-11-24
SYN-01684,종결,2026-04-28
SYN-01684,결과_실패,2026-04-28
SYN-01685,제출,2026-07-19
SYN-01685,제출,2026-07-19
SYN-01685,종결,2026-10-25
SYN-01685,결과_성공,2026-10-25
SYN-01686,제출,2026-03-31
SYN-01686,종결,2026-06-21
SYN-01686,결과_성공,2026-06-21
SYN-01687,제출,2026-01-06
SYN-01687,종결,2026-02-08
SYN-01687,결과_성공,2026-02-08
SYN-01687,결과_성공,2026-02-08
SYN-01688,제출,2025-09-07
SYN-01688,종결,2025-11-18
SYN-01688,결과_성공,2025-11-18
SYN-01689,제출,2025-09-17
SYN-01689,종결,2025-12-23
SYN-01689,결과_성공,2025-12-23
SYN-01690,제출,2025-12-25
SYN-01690,종결,2026-01-31
SYN-01690,결과_성공,2026-01-31
SYN-01691,제출,2026-05-19
SYN-01691,종결,2026-11-08
SYN-01691,결과_성공,2026-11-08
SYN-01692,제출,2026-04-13
SYN-01692,종결,2026-05-15
SYN-01692,결과_성공,2026-05-15
SYN-01693,제출,2026-05-29
SYN-01693,종결,2026-09-10
SYN-01693,결과_성공,2026-09-10
SYN-01694,제출,2026-07-23
SYN-01695,제출,2025-09-11
SYN-01695,종결,2026-02-21
SYN-01695,결과_실패,2026-02-21
SYN-01696,제출,2026-08-02
SYN-01697,제출,2025-10-02
SYN-01697,종결,2025-11-01
SYN-01697,결과_성공,2025-11-01
SYN-01698,제출,2025-10-26
SYN-01698,종결,2026-01-03
SYN-01698,결과_성공,2026-01-03
SYN-01699,제출,2026-03-21
SYN-01699,종결,2026-06-05
SYN-01699,결과_실패,2026-06-05
SYN-01700,제출,2026-04-20
SYN-01700,종결,2026-10-31
SYN-01700,결과_성공,2026-10-31
SYN-01701,제출,2026-07-23
SYN-01701,종결,2026-11-27
SYN-01701,결과_성공,2026-11-27
SYN-01702,제출,2026-08-18
SYN-01703,제출,2025-11-07
SYN-01703,종결,2026-01-30
SYN-01703,결과_성공,2026-01-30
SYN-01704,제출,2025-09-25
SYN-01704,종결,2026-01-01
SYN-01704,결과_실패,2026-01-01
SYN-01705,제출,2026-04-12
SYN-01705,종결,2026-08-16
SYN-01705,결과_성공,2026-08-16
SYN-01706,제출,2025-09-07
SYN-01706,종결,2025-10-27
SYN-01706,결과_성공,2025-10-27
SYN-01707,제출,2026-02-11
SYN-01707,종결,2026-04-30
SYN-01707,결과_실패,2026-04-30
SYN-01708,제출,2025-10-23
SYN-01708,종결,2026-05-06
SYN-01708,결과_실패,2026-05-06
SYN-01709,제출,2026-08-07
SYN-01709,종결,2027-01-04
SYN-01709,결과_성공,2027-01-04
SYN-01710,제출,2026-08-02
SYN-01710,종결,2026-11-14
SYN-01710,결과_실패,2026-11-14
SYN-01711,제출,2025-12-13
SYN-01711,종결,2026-02-03
SYN-01711,결과_성공,2026-02-03
SYN-01712,제출,2026-04-20
SYN-01712,종결,2026-08-22
SYN-01712,결과_성공,2026-08-22
SYN-01713,제출,2026-03-20
SYN-01713,종결,2026-08-10
SYN-01713,결과_성공,2026-08-10
SYN-01714,제출,2025-10-13
SYN-01714,종결,2025-12-07
SYN-01714,결과_성공,2025-12-07
SYN-01715,제출,2025-12-08
SYN-01715,종결,2026-01-23
SYN-01715,결과_성공,2026-01-23
SYN-01716,제출,2026-06-20
SYN-01716,종결,2026-08-03
SYN-01716,결과_성공,2026-08-03
SYN-01717,제출,2026-01-27
SYN-01717,제출,2026-01-27
SYN-01717,종결,2026-06-25
SYN-01717,결과_성공,2026-06-25
SYN-01718,제출,2025-09-19
SYN-01718,종결,2025-12-14
SYN-01718,결과_실패,2025-12-14
SYN-01719,제출,2026-07-07
SYN-01719,종결,2026-10-16
SYN-01719,결과_성공,2026-10-16
SYN-01720,제출,2026-08-17
SYN-01720,종결,2026-09-16
SYN-01720,결과_성공,2026-09-16
SYN-01721,제출,2026-01-25
SYN-01721,종결,2026-08-08
SYN-01721,결과_실패,2026-08-08
SYN-01722,제출,2025-11-06
SYN-01722,종결,2026-05-01
SYN-01722,결과_실패,2026-05-01
SYN-01723,제출,2025-12-14
SYN-01723,종결,2026-03-13
SYN-01723,결과_성공,2026-03-13
SYN-01724,제출,2026-08-17
SYN-01724,종결,2026-12-06
SYN-01724,결과_성공,2026-12-06
SYN-01725,제출,2026-03-01
SYN-01725,종결,2026-07-19
SYN-01725,결과_성공,2026-07-19
SYN-01725,결과_성공,2026-07-19
SYN-01726,제출,2026-08-07
SYN-01726,종결,2026-11-10
SYN-01726,결과_성공,2026-11-10
SYN-01726,종결,2026-11-10
SYN-01727,제출,2026-05-12
SYN-01727,종결,2026-07-31
SYN-01727,결과_성공,2026-07-31
SYN-01728,제출,2026-05-07
SYN-01728,종결,2026-09-01
SYN-01728,결과_성공,2026-09-01
SYN-01729,제출,2025-12-21
SYN-01729,종결,2026-05-31
SYN-01729,결과_성공,2026-05-31
SYN-01730,제출,2025-09-06
SYN-01730,종결,2025-10-09
SYN-01730,결과_실패,2025-10-09
SYN-01731,제출,2025-12-02
SYN-01731,종결,2026-06-12
SYN-01731,결과_성공,2026-06-12
SYN-01732,제출,2025-09-07
SYN-01732,종결,2025-11-23
SYN-01732,결과_성공,2025-11-23
SYN-01733,제출,2025-09-02
SYN-01733,종결,2026-02-02
SYN-01733,결과_성공,2026-02-02
SYN-01734,제출,2025-12-16
SYN-01734,종결,2026-01-24
SYN-01734,결과_성공,2026-01-24
SYN-01735,제출,2026-05-06
SYN-01735,종결,2026-10-07
SYN-01735,결과_성공,2026-10-07
SYN-01736,제출,2025-09-10
SYN-01736,종결,2026-02-14
SYN-01736,결과_성공,2026-02-14
SYN-01736,결과_성공,2026-02-14
SYN-01737,제출,2026-05-14
SYN-01737,종결,2026-09-09
SYN-01737,결과_성공,2026-09-09
SYN-01738,제출,2025-09-03
SYN-01738,종결,2026-02-13
SYN-01738,결과_성공,2026-02-13
SYN-01739,제출,2026-08-26
SYN-01740,제출,2025-11-19
SYN-01740,종결,2026-01-26
SYN-01740,결과_실패,2026-01-26
SYN-01741,제출,2025-11-07
SYN-01741,종결,2026-01-23
SYN-01741,결과_성공,2026-01-23
SYN-01742,제출,2026-07-22
SYN-01743,제출,2026-05-07
SYN-01743,종결,2026-06-30
SYN-01743,결과_성공,2026-06-30
SYN-01744,제출,2026-03-17
SYN-01744,종결,2026-06-22
SYN-01744,결과_성공,2026-06-22
SYN-01745,제출,2026-05-25
SYN-01745,종결,2026-09-19
SYN-01745,결과_성공,2026-09-19
SYN-01746,제출,2025-10-12
SYN-01746,종결,2026-01-30
SYN-01746,결과_성공,2026-01-30
SYN-01747,제출,2025-11-14
SYN-01747,종결,2026-02-27
SYN-01747,결과_성공,2026-02-27
SYN-01748,제출,2025-12-24
SYN-01748,종결,2026-03-26
SYN-01748,결과_성공,2026-03-26
SYN-01749,제출,2025-10-30
SYN-01749,종결,2025-12-08
SYN-01749,결과_성공,2025-12-08
SYN-01750,제출,2026-06-28
SYN-01750,종결,2026-10-09
SYN-01750,결과_실패,2026-10-09
SYN-01751,제출,2026-04-14
SYN-01751,종결,2026-06-14
SYN-01751,결과_실패,2026-06-14
SYN-01752,제출,2026-02-01
SYN-01752,종결,2026-08-04
SYN-01752,결과_성공,2026-08-04
SYN-01752,결과_성공,2026-08-04
SYN-01753,제출,2026-06-09
SYN-01753,종결,2026-07-29
SYN-01753,결과_성공,2026-07-29
SYN-01754,제출,2026-04-17
SYN-01754,종결,2026-10-26
SYN-01754,결과_성공,2026-10-26
SYN-01755,제출,2026-08-24
SYN-01755,종결,2026-11-17
SYN-01755,결과_성공,2026-11-17
SYN-01756,제출,2026-03-29
SYN-01756,종결,2026-06-19
SYN-01756,결과_성공,2026-06-19
SYN-01757,제출,2026-02-12
SYN-01757,종결,2026-07-07
SYN-01757,결과_성공,2026-07-07
SYN-01758,제출,2026-02-22
SYN-01758,종결,2026-09-06
SYN-01758,결과_성공,2026-09-06
SYN-01759,제출,2026-05-27
SYN-01759,종결,2026-09-07
SYN-01759,결과_실패,2026-09-07
SYN-01760,제출,2025-11-25
SYN-01760,종결,2026-01-02
SYN-01760,결과_실패,2026-01-02
SYN-01761,제출,2026-03-10
SYN-01761,종결,2026-08-14
SYN-01761,결과_실패,2026-08-14
SYN-01762,제출,2025-11-18
SYN-01762,종결,2026-05-06
SYN-01762,결과_실패,2026-05-06
SYN-01763,제출,2026-04-20
SYN-01763,종결,2026-05-27
SYN-01763,결과_성공,2026-05-27
SYN-01764,제출,2026-08-01
SYN-01764,종결,2026-09-16
SYN-01764,결과_성공,2026-09-16
SYN-01765,제출,2025-12-17
SYN-01765,종결,2026-04-26
SYN-01765,결과_성공,2026-04-26
SYN-01766,제출,2025-11-11
SYN-01766,종결,2025-12-27
SYN-01766,결과_성공,2025-12-27
SYN-01767,제출,2026-03-16
SYN-01767,종결,2026-05-04
SYN-01767,결과_성공,2026-05-04
SYN-01768,제출,2026-04-03
SYN-01768,종결,2026-07-29
SYN-01768,결과_성공,2026-07-29
SYN-01769,제출,2026-02-03
SYN-01769,종결,2026-03-18
SYN-01769,결과_성공,2026-03-18
SYN-01770,제출,2026-01-24
SYN-01770,종결,2026-03-28
SYN-01770,결과_성공,2026-03-28
SYN-01771,제출,2026-06-04
SYN-01771,종결,2026-09-08
SYN-01771,결과_실패,2026-09-08
SYN-01772,제출,2026-03-31
